date,page,query,clicks,impressions,position
2026-05-27,https://getdailyvox.com/blog/best-voice-journal-app,voice to text journal app,0.0,1.0,41.0
2026-05-27,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,2.0,76.5
2026-05-27,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,63.0
2026-05-28,https://getdailyvox.com/,dailyvox,1.0,2.0,1.0
2026-05-28,https://getdailyvox.com/about,dailyvox,0.0,2.0,4.5
2026-05-28,https://getdailyvox.com/blog,dailyvox,0.0,1.0,1.0
2026-05-28,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,1.0,68.0
2026-05-28,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journaling app,0.0,2.0,71.0
2026-05-28,https://getdailyvox.com/blog/best-free-journal-app-2026,journal free,0.0,1.0,88.0
2026-05-28,https://getdailyvox.com/blog/best-voice-journal-app,audio diary app,0.0,1.0,47.0
2026-05-28,https://getdailyvox.com/blog/best-voice-journal-app,audio journaling app,0.0,1.0,39.0
2026-05-28,https://getdailyvox.com/blog/best-voice-journal-app,speakwise voice journaling app,0.0,1.0,8.0
2026-05-28,https://getdailyvox.com/blog/best-voice-journal-app,voice diary app,0.0,1.0,36.0
2026-05-28,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,2.0,60.5
2026-05-28,https://getdailyvox.com/blog/voice-journaling-for-therapy,voice-first journaling,0.0,2.0,70.0
2026-05-28,https://getdailyvox.com/blog/voice-recorder-diary-app,audio diary app,0.0,1.0,33.0
2026-05-28,https://getdailyvox.com/blog/voice-recorder-diary-app,audio journaling app,0.0,1.0,44.0
2026-05-28,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary app,0.0,1.0,48.0
2026-05-28,https://getdailyvox.com/blog/voice-recorder-diary-app,voice journal app,0.0,1.0,41.0
2026-05-28,https://getdailyvox.com/faq,dailyvox,0.0,2.0,2.5
2026-05-28,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,3.0,86.66666666666667
2026-05-28,https://getdailyvox.com/research,dailyvox,0.0,1.0,1.0
2026-05-28,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,2.0,79.0
2026-05-29,https://getdailyvox.com/,dailyvox,1.0,1.0,1.0
2026-05-29,https://getdailyvox.com/about,dailyvox,0.0,1.0,6.0
2026-05-29,https://getdailyvox.com/blog/best-free-journal-app-2026,journal free,0.0,1.0,81.0
2026-05-29,https://getdailyvox.com/blog/best-free-journal-app-2026,journaling app free,0.0,1.0,52.0
2026-05-29,https://getdailyvox.com/blog/voice-journaling-for-therapy,voice diaries help with mental health,0.0,1.0,89.0
2026-05-29,https://getdailyvox.com/blog/voice-journaling-for-therapy,voice-first journaling,0.0,1.0,73.0
2026-05-29,https://getdailyvox.com/blog/voice-recorder-diary-app,audio journaling apps,0.0,1.0,47.0
2026-05-29,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diaries,0.0,1.0,46.0
2026-05-29,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary app,0.0,2.0,32.5
2026-05-29,https://getdailyvox.com/faq,dailyvox,0.0,1.0,2.0
2026-05-29,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,3.0,74.66666666666667
2026-05-29,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,65.0
2026-05-30,https://getdailyvox.com/,getdailyvox,0.0,1.0,1.0
2026-05-30,https://getdailyvox.com/about,getdailyvox,0.0,1.0,3.0
2026-05-30,https://getdailyvox.com/alternative/finch,getdailyvox,0.0,1.0,2.0
2026-05-30,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,2.0,70.5
2026-05-30,https://getdailyvox.com/blog/best-free-journal-app-2026,best journal app free,0.0,1.0,70.0
2026-05-30,https://getdailyvox.com/blog/best-free-journal-app-2026,free journal app,0.0,2.0,51.0
2026-05-30,https://getdailyvox.com/blog/best-free-journal-app-2026,journal free,0.0,1.0,85.0
2026-05-30,https://getdailyvox.com/blog/best-voice-journal-app,is there a free voice journal,0.0,1.0,39.0
2026-05-30,https://getdailyvox.com/blog/best-voice-journal-app,voice journaling app trends 2026,0.0,1.0,5.0
2026-05-30,https://getdailyvox.com/blog/how-digital-twin-learns-personality,getdailyvox,0.0,1.0,2.0
2026-05-30,https://getdailyvox.com/blog/journal-app-privacy-comparison,is apple journal private,0.0,1.0,31.0
2026-05-30,https://getdailyvox.com/blog/voice-journaling-for-therapy,voice-first journaling,0.0,1.0,68.0
2026-05-30,https://getdailyvox.com/blog/voice-recorder-diary-app,getdailyvox,0.0,1.0,2.0
2026-05-30,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary app,0.0,1.0,40.0
2026-05-30,https://getdailyvox.com/changelog,getdailyvox,0.0,1.0,9.0
2026-05-30,https://getdailyvox.com/faq,getdailyvox,0.0,1.0,8.0
2026-05-30,https://getdailyvox.com/for/writers-creative-block,getdailyvox,0.0,1.0,2.0
2026-05-30,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,3.0,74.0
2026-05-30,https://getdailyvox.com/privacy,getdailyvox,0.0,1.0,2.0
2026-05-30,https://getdailyvox.com/research,getdailyvox,0.0,1.0,6.0
2026-05-30,https://getdailyvox.com/support,getdailyvox,0.0,1.0,2.0
2026-05-30,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,80.0
2026-05-30,https://getdailyvox.com/use/study-abroad,getdailyvox,0.0,1.0,2.0
2026-05-31,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,1.0,9.0
2026-05-31,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,3.0,9.0
2026-05-31,https://getdailyvox.com/blog/best-free-journal-app-2026,best free diary app,0.0,1.0,65.0
2026-05-31,https://getdailyvox.com/blog/best-voice-journal-app,best voice journal app,0.0,1.0,12.0
2026-05-31,https://getdailyvox.com/blog/best-voice-journal-app,voice diary,0.0,1.0,42.0
2026-05-31,https://getdailyvox.com/blog/best-voice-journal-app,voice journaling app,0.0,1.0,54.0
2026-05-31,https://getdailyvox.com/blog/best-voice-journal-app,voice to text journal,0.0,1.0,68.0
2026-05-31,https://getdailyvox.com/blog/voice-journaling-for-therapy,voice-first journaling,0.0,1.0,67.0
2026-05-31,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary,0.0,1.0,55.0
2026-05-31,https://getdailyvox.com/blog/voice-recorder-diary-app,voice journaling app,0.0,1.0,68.0
2026-05-31,https://getdailyvox.com/blog/voice-recorder-diary-app,voice recorder journal,0.0,1.0,46.0
2026-05-31,https://getdailyvox.com/blog/voice-recorder-diary-app,voice to text journal,0.0,2.0,71.5
2026-05-31,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,2.0,75.0
2026-05-31,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,78.0
2026-06-01,https://getdailyvox.com/,dailyvox,0.0,1.0,1.0
2026-06-01,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,1.0,9.0
2026-06-01,https://getdailyvox.com/about,dailyvox,0.0,1.0,9.0
2026-06-01,https://getdailyvox.com/blog,untold voice journal,0.0,1.0,37.0
2026-06-01,https://getdailyvox.com/blog/42-second-journal,"""short journal entries"" phrase",0.0,4.0,11.0
2026-06-01,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,1.0,70.0
2026-06-01,https://getdailyvox.com/blog/best-voice-journal-app,untold voice journal,0.0,1.0,31.0
2026-06-01,https://getdailyvox.com/blog/best-voice-journal-app,voice diary app,0.0,1.0,35.0
2026-06-01,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,57.0
2026-06-01,https://getdailyvox.com/blog/voice-journaling-for-therapy,voice-first journaling,0.0,2.0,64.5
2026-06-01,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary,0.0,1.0,37.0
2026-06-01,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary app,0.0,1.0,48.0
2026-06-01,https://getdailyvox.com/blog/voice-recorder-diary-app,voice journal app,0.0,1.0,66.0
2026-06-01,https://getdailyvox.com/faq,dailyvox,0.0,1.0,4.0
2026-06-01,https://getdailyvox.com/glossary,vocolens,0.0,2.0,43.5
2026-06-01,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,2.0,75.0
2026-06-01,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,2.0,73.5
2026-06-02,https://getdailyvox.com/,dailyvox,1.0,3.0,1.0
2026-06-02,https://getdailyvox.com/,getdailyvox,0.0,1.0,1.0
2026-06-02,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,2.0,5.0
2026-06-02,https://getdailyvox.com/about,"""id widgetkit"" app",0.0,5.0,10.8
2026-06-02,https://getdailyvox.com/about,"""id widgetkit"" play store",0.0,1.0,9.0
2026-06-02,https://getdailyvox.com/about,dailyvox,0.0,3.0,4.0
2026-06-02,https://getdailyvox.com/about,getdailyvox,0.0,1.0,5.0
2026-06-02,https://getdailyvox.com/blog/best-journal-app-for-seniors,getdailyvox,0.0,1.0,74.0
2026-06-02,https://getdailyvox.com/blog/best-voice-journal-app,audio journaling app,0.0,1.0,46.0
2026-06-02,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,2.0,60.0
2026-06-02,https://getdailyvox.com/blog/journal-app-privacy-comparison,getdailyvox,0.0,1.0,73.0
2026-06-02,https://getdailyvox.com/blog/journal-app-privacy-comparison,is the journal app private,0.0,1.0,11.0
2026-06-02,https://getdailyvox.com/blog/voice-recorder-diary-app,audio journaling app,0.0,1.0,53.0
2026-06-02,https://getdailyvox.com/faq,dailyvox,0.0,3.0,2.666666666666667
2026-06-02,https://getdailyvox.com/faq,getdailyvox,0.0,1.0,8.0
2026-06-02,https://getdailyvox.com/for/truck-drivers-anger-management,getdailyvox,0.0,1.0,71.0
2026-06-02,https://getdailyvox.com/for/veterans-health-diagnosis,getdailyvox,0.0,1.0,72.0
2026-06-02,https://getdailyvox.com/in/bangalore,getdailyvox,0.0,1.0,3.0
2026-06-02,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,1.0,70.0
2026-06-02,https://getdailyvox.com/privacy,getdailyvox,0.0,1.0,2.0
2026-06-02,https://getdailyvox.com/research,getdailyvox,1.0,1.0,7.0
2026-06-02,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,72.0
2026-06-03,https://getdailyvox.com/,dailyvox,0.0,2.0,1.0
2026-06-03,https://getdailyvox.com/about,dailyvox,0.0,2.0,1.0
2026-06-03,https://getdailyvox.com/blog,dailyvox,0.0,1.0,1.0
2026-06-03,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,3.0,70.33333333333333
2026-06-03,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,63.0
2026-06-03,https://getdailyvox.com/faq,dailyvox,0.0,2.0,1.0
2026-06-03,https://getdailyvox.com/technology,dailyvox,0.0,1.0,1.0
2026-06-03,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,76.0
2026-06-04,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,58.0
2026-06-04,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,1.0,73.0
2026-06-04,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,73.0
2026-06-05,https://getdailyvox.com/blog/best-voice-journal-app,voice journaling app,0.0,1.0,30.0
2026-06-05,https://getdailyvox.com/blog/voice-recorder-diary-app,audio journaling apps,0.0,2.0,50.5
2026-06-05,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,1.0,78.0
2026-06-05,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,63.0
2026-06-06,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,1.0,76.0
2026-06-06,https://getdailyvox.com/blog/best-free-journal-app-2026,journaling apps free,0.0,1.0,64.0
2026-06-06,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,64.0
2026-06-06,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,75.0
2026-06-07,https://getdailyvox.com/,dailyvox,0.0,3.0,1.3333333333333333
2026-06-07,https://getdailyvox.com/about,"""id widgetkit"" app",0.0,3.0,9.333333333333334
2026-06-07,https://getdailyvox.com/about,dailyvox,0.0,3.0,2.0
2026-06-07,https://getdailyvox.com/blog,dailyvox,0.0,2.0,1.5
2026-06-07,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,1.0,59.0
2026-06-07,https://getdailyvox.com/blog/best-voice-journal-app,voice journaling,0.0,2.0,63.5
2026-06-07,https://getdailyvox.com/blog/best-voice-journal-app,voice journaling app,0.0,1.0,51.0
2026-06-07,https://getdailyvox.com/blog/best-voice-journal-app,voice to text journal,0.0,3.0,65.0
2026-06-07,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,61.0
2026-06-07,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary,0.0,1.0,35.0
2026-06-07,https://getdailyvox.com/blog/voice-recorder-diary-app,voice journaling app,0.0,1.0,43.0
2026-06-07,https://getdailyvox.com/blog/voice-recorder-diary-app,voice to text journal,0.0,3.0,67.66666666666667
2026-06-07,https://getdailyvox.com/faq,dailyvox,0.0,2.0,1.5
2026-06-07,https://getdailyvox.com/technology,dailyvox,0.0,2.0,1.5
2026-06-07,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,78.0
2026-06-08,https://getdailyvox.com/,getdailyvox,0.0,1.0,1.0
2026-06-08,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,5.0,4.8
2026-06-08,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,3.0,5.333333333333333
2026-06-08,https://getdailyvox.com/about,getdailyvox,0.0,1.0,5.0
2026-06-08,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,2.0,56.5
2026-06-08,https://getdailyvox.com/blog/best-free-journal-app-2026,getdailyvox,0.0,1.0,2.0
2026-06-08,https://getdailyvox.com/blog/how-digital-twin-learns-personality,getdailyvox,0.0,1.0,2.0
2026-06-08,https://getdailyvox.com/changelog,getdailyvox,0.0,1.0,20.0
2026-06-08,https://getdailyvox.com/faq,getdailyvox,0.0,1.0,11.0
2026-06-08,https://getdailyvox.com/in/bangalore,getdailyvox,0.0,1.0,3.0
2026-06-08,https://getdailyvox.com/in/los-angeles,getdailyvox,0.0,1.0,19.0
2026-06-08,https://getdailyvox.com/research,getdailyvox,0.0,1.0,10.0
2026-06-08,https://getdailyvox.com/support,getdailyvox,0.0,1.0,7.0
2026-06-08,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,64.0
2026-06-09,https://getdailyvox.com/,dailyvox,1.0,1.0,1.0
2026-06-09,https://getdailyvox.com/about,"""id widgetkit"" app",0.0,2.0,9.0
2026-06-09,https://getdailyvox.com/about,dailyvox,0.0,1.0,2.0
2026-06-09,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,3.0,51.666666666666664
2026-06-09,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,2.0,62.0
2026-06-09,https://getdailyvox.com/blog/voice-recorder-diary-app,audio journaling app,0.0,2.0,50.0
2026-06-09,https://getdailyvox.com/faq,dailyvox,0.0,1.0,10.0
2026-06-09,https://getdailyvox.com/journal-app-comparison,digital journal apps market,0.0,1.0,70.0
2026-06-09,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,3.0,69.33333333333333
2026-06-09,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,3.0,77.66666666666667
2026-06-10,https://getdailyvox.com/,the daily vox,0.0,1.0,7.0
2026-06-10,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,2.0,3.5
2026-06-10,https://getdailyvox.com/blog,journal that talks back,0.0,1.0,53.0
2026-06-10,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal,0.0,1.0,51.0
2026-06-10,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,3.0,59.666666666666664
2026-06-10,https://getdailyvox.com/blog/best-journal-app-for-men,mens journaling app,0.0,1.0,9.0
2026-06-10,https://getdailyvox.com/blog/best-voice-journal-app,audio journal app,0.0,1.0,41.0
2026-06-10,https://getdailyvox.com/blog/journal-app-privacy-comparison,is my diary app safe,0.0,2.0,49.0
2026-06-10,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary,0.0,1.0,34.0
2026-06-10,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,65.0
2026-06-10,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,73.0
2026-06-11,https://getdailyvox.com/,dailyvox,1.0,2.0,1.0
2026-06-11,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,2.0,6.0
2026-06-11,https://getdailyvox.com/about,dailyvox,0.0,2.0,7.0
2026-06-11,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,3.0,59.333333333333336
2026-06-11,https://getdailyvox.com/blog/best-free-journal-app-2026,free journaling apps,0.0,1.0,59.0
2026-06-11,https://getdailyvox.com/blog/best-free-journal-app-2026,is journal app free,0.0,1.0,34.0
2026-06-11,https://getdailyvox.com/blog/best-free-journal-app-2026,is there a free journal app,0.0,1.0,39.0
2026-06-11,https://getdailyvox.com/blog/best-journal-app-for-anxiety,anxiety journal app,0.0,1.0,13.0
2026-06-11,https://getdailyvox.com/blog/best-voice-journal-app,voice journal app,0.0,1.0,25.0
2026-06-11,https://getdailyvox.com/blog/journal-app-privacy-comparison,is the journal app private,0.0,1.0,12.0
2026-06-11,https://getdailyvox.com/faq,dailyvox,0.0,1.0,4.0
2026-06-11,https://getdailyvox.com/for/writers,voice-first journaling,0.0,1.0,45.0
2026-06-11,https://getdailyvox.com/technology,zlvox,0.0,1.0,67.0
2026-06-11,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,76.0
2026-06-11,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,84.0
2026-06-12,https://getdailyvox.com/,dailyvox,1.0,1.0,1.0
2026-06-12,https://getdailyvox.com/,vox daily,0.0,1.0,7.0
2026-06-12,https://getdailyvox.com/about,dailyvox,0.0,1.0,4.0
2026-06-12,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journaling apps,0.0,1.0,58.0
2026-06-12,https://getdailyvox.com/blog/best-journal-app-for-anxiety,anxiety journal app,0.0,1.0,40.0
2026-06-12,https://getdailyvox.com/blog/best-voice-journal-app,audio journaling apps,0.0,1.0,59.0
2026-06-12,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,61.0
2026-06-12,https://getdailyvox.com/faq,dailyvox,0.0,1.0,10.0
2026-06-12,https://getdailyvox.com/use/interview-prep,voice-first journaling,0.0,1.0,65.0
2026-06-12,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,2.0,71.0
2026-06-13,https://getdailyvox.com/,dailyvox,0.0,1.0,1.0
2026-06-13,https://getdailyvox.com/about,dailyvox,0.0,1.0,5.0
2026-06-13,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,1.0,59.0
2026-06-13,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,62.0
2026-06-13,https://getdailyvox.com/faq,dailyvox,0.0,1.0,11.0
2026-06-13,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,74.0
2026-06-14,https://getdailyvox.com/,dailyvox,0.0,1.0,1.0
2026-06-14,https://getdailyvox.com/,getdailyvox,1.0,1.0,1.0
2026-06-14,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,6.0,5.5
2026-06-14,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,3.0,5.333333333333333
2026-06-14,https://getdailyvox.com/about,"""id widgetkit"" app",0.0,3.0,10.333333333333334
2026-06-14,https://getdailyvox.com/about,getdailyvox,0.0,1.0,3.0
2026-06-14,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,3.0,54.0
2026-06-14,https://getdailyvox.com/blog/best-free-journal-app-2026,best journaling app free,0.0,2.0,60.5
2026-06-14,https://getdailyvox.com/blog/best-free-journal-app-2026,best journaling apps free,0.0,1.0,73.0
2026-06-14,https://getdailyvox.com/blog/best-free-journal-app-2026,free journaling apps,0.0,1.0,55.0
2026-06-14,https://getdailyvox.com/blog/best-free-journal-app-2026,journal apps free,0.0,1.0,29.0
2026-06-14,https://getdailyvox.com/blog/best-free-journal-app-2026,journaling apps free,0.0,1.0,34.0
2026-06-14,https://getdailyvox.com/blog/best-voice-journal-app,speech to text journal app,0.0,1.0,48.0
2026-06-14,https://getdailyvox.com/blog/best-voice-journal-app,talk to text journal app,0.0,1.0,56.0
2026-06-14,https://getdailyvox.com/blog/best-voice-journal-app,voice diary,0.0,1.0,35.0
2026-06-14,https://getdailyvox.com/blog/best-voice-journal-app,voice to text journal,0.0,1.0,67.0
2026-06-14,https://getdailyvox.com/blog/best-voice-journal-app,voice to text journal app,0.0,1.0,43.0
2026-06-14,https://getdailyvox.com/blog/journal-app-privacy-comparison,is apple journal private,0.0,1.0,28.0
2026-06-14,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary,0.0,1.0,45.0
2026-06-14,https://getdailyvox.com/blog/voice-recorder-diary-app,voice journaling app,0.0,1.0,49.0
2026-06-14,https://getdailyvox.com/blog/voice-recorder-diary-app,voice to text journal,0.0,1.0,76.0
2026-06-14,https://getdailyvox.com/changelog,getdailyvox,0.0,1.0,21.0
2026-06-14,https://getdailyvox.com/faq,dailyvox,0.0,1.0,5.0
2026-06-14,https://getdailyvox.com/faq,getdailyvox,0.0,1.0,2.0
2026-06-14,https://getdailyvox.com/for/writers,voice-first journaling,0.0,1.0,50.0
2026-06-14,https://getdailyvox.com/in/los-angeles,getdailyvox,0.0,1.0,17.0
2026-06-14,https://getdailyvox.com/privacy,getdailyvox,0.0,1.0,12.0
2026-06-14,https://getdailyvox.com/research,getdailyvox,0.0,1.0,13.0
2026-06-14,https://getdailyvox.com/support,getdailyvox,0.0,1.0,6.0
2026-06-14,https://getdailyvox.com/technology,getdailyvox,0.0,1.0,8.0
2026-06-14,https://getdailyvox.com/use/public-speaking,voice journaling,0.0,1.0,66.0
2026-06-14,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,74.0
2026-06-15,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,3.0,6.0
2026-06-15,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,2.0,60.0
2026-06-15,https://getdailyvox.com/blog/best-voice-journal-app,audio journal app,0.0,1.0,27.0
2026-06-15,https://getdailyvox.com/blog/best-voice-journal-app,best voice journal app,0.0,1.0,46.0
2026-06-15,https://getdailyvox.com/blog/best-voice-journal-app,voice diary app,0.0,1.0,32.0
2026-06-15,https://getdailyvox.com/blog/best-voice-journal-app,voice journal app,0.0,1.0,28.0
2026-06-15,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,61.0
2026-06-15,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,journal app ios 2026 market gap ai privacy local on-device no subscription user demand,0.0,2.0,56.5
2026-06-15,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary app,0.0,1.0,24.0
2026-06-15,https://getdailyvox.com/blog/voice-recorder-diary-app,voice journal app,0.0,1.0,46.0
2026-06-15,https://getdailyvox.com/journal-app-comparison,journal app ios 2026 market gap ai privacy local on-device no subscription user demand,0.0,3.0,113.0
2026-06-15,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,69.0
2026-06-16,https://getdailyvox.com/,dailyvox,1.0,2.0,1.0
2026-06-16,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,3.0,6.0
2026-06-16,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,3.0,4.666666666666666
2026-06-16,https://getdailyvox.com/about,dailyvox,0.0,2.0,3.0
2026-06-16,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,1.0,56.0
2026-06-16,https://getdailyvox.com/blog/best-free-journal-app-2026,free journal app,0.0,1.0,36.0
2026-06-16,https://getdailyvox.com/blog/best-free-journal-app-2026,journal for free,0.0,1.0,40.0
2026-06-16,https://getdailyvox.com/blog/best-free-journal-app-2026,journal software free,0.0,1.0,38.0
2026-06-16,https://getdailyvox.com/blog/best-voice-journal-app,audio journaling app,0.0,1.0,38.0
2026-06-16,https://getdailyvox.com/blog/best-voice-journal-app,voice-first journaling,0.0,1.0,60.0
2026-06-16,https://getdailyvox.com/faq,dailyvox,0.0,2.0,5.5
2026-06-16,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,70.0
2026-06-17,https://getdailyvox.com/,getdailyvox,0.0,1.0,1.0
2026-06-17,https://getdailyvox.com/about,"""id widgetkit"" android",0.0,3.0,5.333333333333333
2026-06-17,https://getdailyvox.com/about,"""id widgetkit"" android app",0.0,2.0,5.5
2026-06-17,https://getdailyvox.com/about,getdailyvox,0.0,1.0,3.0
2026-06-17,https://getdailyvox.com/alternative/bear,getdailyvox,0.0,1.0,67.0
2026-06-17,https://getdailyvox.com/alternative/samsung-notes,getdailyvox,0.0,1.0,61.0
2026-06-17,https://getdailyvox.com/blog/adhd-voice-journaling-protocol,getdailyvox,0.0,1.0,63.0
2026-06-17,https://getdailyvox.com/blog/apple-journal-vs-dailyvox,getdailyvox,0.0,1.0,65.0
2026-06-17,https://getdailyvox.com/blog/best-free-journal-app-2026,best free journal app,0.0,2.0,55.0
2026-06-17,https://getdailyvox.com/blog/best-free-journal-app-2026,best free voice journaling apps 2026,0.0,2.0,16.0
2026-06-17,https://getdailyvox.com/blog/best-free-journal-app-2026,voxbloom ai diary app,0.0,4.0,11.0
2026-06-17,https://getdailyvox.com/blog/best-journal-app-for-anxiety,anxiety journal app,0.0,1.0,35.0
2026-06-17,https://getdailyvox.com/blog/best-journal-app-for-seniors,getdailyvox,0.0,1.0,66.0
2026-06-17,https://getdailyvox.com/blog/best-voice-journal-app,voice diary,0.0,1.0,35.0
2026-06-17,https://getdailyvox.com/blog/dailyvox-vs-apple-journal,getdailyvox,0.0,1.0,68.0
2026-06-17,https://getdailyvox.com/blog/dailyvox-vs-stoic,getdailyvox,0.0,1.0,62.0
2026-06-17,https://getdailyvox.com/blog/how-digital-twin-learns-personality,getdailyvox,0.0,1.0,2.0
2026-06-17,https://getdailyvox.com/blog/journal-app-privacy-comparison,getdailyvox,0.0,1.0,64.0
2026-06-17,https://getdailyvox.com/blog/journal-app-privacy-comparison,journal app ios 2026 market gap ai privacy local on-device no subscription user demand,0.0,1.0,142.0
2026-06-17,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,journal app ios 2026 market gap ai privacy local on-device no subscription user demand,0.0,1.0,37.0
2026-06-17,https://getdailyvox.com/blog/voice-recorder-diary-app,voice diary,0.0,1.0,44.0
2026-06-17,https://getdailyvox.com/changelog,getdailyvox,0.0,1.0,19.0
2026-06-17,https://getdailyvox.com/faq,getdailyvox,0.0,1.0,2.0
2026-06-17,https://getdailyvox.com/in/los-angeles,getdailyvox,0.0,1.0,15.0
2026-06-17,https://getdailyvox.com/research,getdailyvox,0.0,1.0,11.0
2026-06-17,https://getdailyvox.com/support,getdailyvox,0.0,1.0,6.0
2026-06-17,https://getdailyvox.com/technology,getdailyvox,0.0,1.0,8.0
2026-06-17,https://getdailyvox.com/technology,vonovox,0.0,1.0,89.0
2026-06-17,https://getdailyvox.com/use/public-speaking,voice-first journaling,0.0,1.0,71.0
