date,page,clicks,impressions,ctr,position
2026-05-30,https://getdailyvox.com/for/writers-creative-block,0.0,1.0,0.0,2.0
2026-05-30,https://getdailyvox.com/journal-app-comparison,0.0,10.0,0.0,28.6
2026-05-30,https://getdailyvox.com/privacy,0.0,1.0,0.0,2.0
2026-05-30,https://getdailyvox.com/research,0.0,3.0,0.0,8.333333333333332
2026-05-30,https://getdailyvox.com/support,0.0,2.0,0.0,6.0
2026-05-30,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,80.0
2026-05-30,https://getdailyvox.com/use/study-abroad,0.0,1.0,0.0,2.0
2026-05-31,https://getdailyvox.com/,0.0,3.0,0.0,1.6666666666666665
2026-05-31,https://getdailyvox.com/about,0.0,15.0,0.0,6.666666666666667
2026-05-31,https://getdailyvox.com/alternative/bear,0.0,1.0,0.0,10.0
2026-05-31,https://getdailyvox.com/alternative/bearable,0.0,2.0,0.0,8.5
2026-05-31,https://getdailyvox.com/alternative/finch,0.0,1.0,0.0,7.0
2026-05-31,https://getdailyvox.com/alternative/five-minute-journal,0.0,1.0,0.0,11.0
2026-05-31,https://getdailyvox.com/blog,0.0,4.0,0.0,6.5
2026-05-31,https://getdailyvox.com/blog/42-second-journal,0.0,1.0,0.0,12.0
2026-05-31,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,2.0,0.0,8.0
2026-05-31,https://getdailyvox.com/blog/apple-journal-vs-dailyvox,0.0,8.0,0.0,9.0
2026-05-31,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,7.0,0.0,15.0
2026-05-31,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,2.0,0.0,3.5
2026-05-31,https://getdailyvox.com/blog/best-voice-journal-app,0.0,139.0,0.0,7.748201438848921
2026-05-31,https://getdailyvox.com/blog/dailyvox-vs-apple-journal,0.0,5.0,0.0,8.4
2026-05-31,https://getdailyvox.com/blog/dailyvox-vs-stoic,0.0,6.0,0.0,9.0
2026-05-31,https://getdailyvox.com/blog/digital-clone-personal-use,0.0,1.0,0.0,7.0
2026-05-31,https://getdailyvox.com/blog/how-digital-twin-learns-personality,0.0,3.0,0.0,7.666666666666667
2026-05-31,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,23.0,0.0,5.304347826086956
2026-05-31,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,1.0,0.0,3.0
2026-05-31,https://getdailyvox.com/blog/on-device-ai-maturity-model,0.0,3.0,0.0,4.0
2026-05-31,https://getdailyvox.com/blog/on-device-ai-vs-cloud-ai-journaling,0.0,5.0,0.0,5.8
2026-05-31,https://getdailyvox.com/blog/page/3,0.0,2.0,0.0,10.5
2026-05-31,https://getdailyvox.com/blog/talk-to-your-past-self-digital-twin,0.0,1.0,0.0,7.0
2026-05-31,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,1.0,0.0,67.0
2026-05-31,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,21.0,0.0,21.523809523809526
2026-05-31,https://getdailyvox.com/blog/what-is-a-digital-twin,0.0,2.0,0.0,11.0
2026-05-31,https://getdailyvox.com/changelog,0.0,1.0,0.0,10.0
2026-05-31,https://getdailyvox.com/compare,0.0,20.0,0.0,4.95
2026-05-31,https://getdailyvox.com/faq,0.0,17.0,0.0,6.9411764705882355
2026-05-31,https://getdailyvox.com/for/designers,0.0,3.0,0.0,8.666666666666668
2026-05-31,https://getdailyvox.com/for/pilots-creative-block,0.0,5.0,0.0,6.4
2026-05-31,https://getdailyvox.com/for/therapists,0.0,1.0,0.0,7.0
2026-05-31,https://getdailyvox.com/in/dallas,0.0,2.0,0.0,11.0
2026-05-31,https://getdailyvox.com/journal-app-comparison,0.0,34.0,0.0,9.911764705882353
2026-05-31,https://getdailyvox.com/privacy,0.0,6.0,0.0,1.8333333333333335
2026-05-31,https://getdailyvox.com/support,0.0,2.0,0.0,2.0
2026-05-31,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,78.0
2026-05-31,https://getdailyvox.com/use/starting-college,0.0,1.0,0.0,11.0
2026-05-31,https://getdailyvox.com/voice-journaling-statistics,0.0,13.0,0.0,3.3846153846153846
2026-06-01,https://getdailyvox.com/,0.0,2.0,0.0,2.5
2026-06-01,https://getdailyvox.com/about,0.0,2.0,0.0,9.0
2026-06-01,https://getdailyvox.com/blog,0.0,1.0,0.0,37.0
2026-06-01,https://getdailyvox.com/blog/42-second-journal,0.0,5.0,0.0,10.2
2026-06-01,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,4.0,0.0,8.0
2026-06-01,https://getdailyvox.com/blog/ai-mood-prediction-vs-tracking,0.0,1.0,0.0,4.0
2026-06-01,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,2.0,0.0,38.5
2026-06-01,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,2.0,0.0,4.0
2026-06-01,https://getdailyvox.com/blog/best-voice-journal-app,0.0,20.0,0.0,15.3
2026-06-01,https://getdailyvox.com/blog/dailyvox-vs-obsidian,0.0,1.0,0.0,8.0
2026-06-01,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,5.0,0.0,10.8
2026-06-01,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,1.0,0.0,3.0
2026-06-01,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,3.0,0.0,46.666666666666664
2026-06-01,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,3.0,0.0,50.333333333333336
2026-06-01,https://getdailyvox.com/blog/why-your-ai-journal-shouldnt-send-data-to-cloud,0.0,1.0,0.0,10.0
2026-06-01,https://getdailyvox.com/changelog,0.0,1.0,0.0,7.0
2026-06-01,https://getdailyvox.com/faq,0.0,1.0,0.0,4.0
2026-06-01,https://getdailyvox.com/glossary,0.0,4.0,0.0,43.0
2026-06-01,https://getdailyvox.com/journal-app-comparison,0.0,5.0,0.0,36.0
2026-06-01,https://getdailyvox.com/use/interview-prep,0.0,2.0,0.0,73.5
2026-06-02,https://getdailyvox.com/,1.0,4.0,0.25,1.0
2026-06-02,https://getdailyvox.com/about,0.0,13.0,0.0,7.230769230769231
2026-06-02,https://getdailyvox.com/blog/42-second-journal,0.0,2.0,0.0,8.5
2026-06-02,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,3.0,0.0,9.333333333333334
2026-06-02,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,3.0,0.0,8.0
2026-06-02,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,1.0,0.0,74.0
2026-06-02,https://getdailyvox.com/blog/best-voice-journal-app,0.0,7.0,0.0,29.571428571428573
2026-06-02,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,4.0,0.0,24.75
2026-06-02,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,1.0,0.0,53.0
2026-06-02,https://getdailyvox.com/faq,0.0,4.0,0.0,4.0
2026-06-02,https://getdailyvox.com/for/truck-drivers-anger-management,0.0,1.0,0.0,71.0
2026-06-02,https://getdailyvox.com/for/veterans-health-diagnosis,0.0,1.0,0.0,72.0
2026-06-02,https://getdailyvox.com/glossary,0.0,2.0,0.0,44.0
2026-06-02,https://getdailyvox.com/in/bangalore,0.0,1.0,0.0,3.0
2026-06-02,https://getdailyvox.com/journal-app-comparison,0.0,3.0,0.0,28.666666666666668
2026-06-02,https://getdailyvox.com/privacy,0.0,1.0,0.0,2.0
2026-06-02,https://getdailyvox.com/research,1.0,1.0,1.0,7.0
2026-06-02,https://getdailyvox.com/use/during-commute,0.0,1.0,0.0,10.0
2026-06-02,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,72.0
2026-06-02,https://getdailyvox.com/voice-journaling-statistics,0.0,2.0,0.0,4.5
2026-06-03,https://getdailyvox.com/,0.0,8.0,0.0,3.125
2026-06-03,https://getdailyvox.com/about,0.0,2.0,0.0,1.0
2026-06-03,https://getdailyvox.com/alternative/five-minute-journal,0.0,1.0,0.0,11.0
2026-06-03,https://getdailyvox.com/alternative/samsung-notes,0.0,1.0,0.0,12.0
2026-06-03,https://getdailyvox.com/blog,0.0,1.0,0.0,1.0
2026-06-03,https://getdailyvox.com/blog/42-second-journal,0.0,2.0,0.0,11.5
2026-06-03,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,9.0,0.0,28.77777777777778
2026-06-03,https://getdailyvox.com/blog/best-voice-journal-app,0.0,11.0,0.0,12.272727272727273
2026-06-03,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,2.0,0.0,9.0
2026-06-03,https://getdailyvox.com/changelog,0.0,1.0,0.0,8.0
2026-06-03,https://getdailyvox.com/faq,0.0,5.0,0.0,3.8
2026-06-03,https://getdailyvox.com/technology,0.0,1.0,0.0,1.0
2026-06-03,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,76.0
2026-06-03,https://getdailyvox.com/voice-journaling-statistics,0.0,3.0,0.0,8.333333333333332
2026-06-04,https://getdailyvox.com/,0.0,1.0,0.0,2.0
2026-06-04,https://getdailyvox.com/alternative/five-minute-journal,0.0,1.0,0.0,39.0
2026-06-04,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,5.0,0.0,6.0
2026-06-04,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,1.0,0.0,77.0
2026-06-04,https://getdailyvox.com/blog/best-voice-journal-app,0.0,5.0,0.0,17.8
2026-06-04,https://getdailyvox.com/blog/dailyvox-vs-stoic,0.0,2.0,0.0,15.5
2026-06-04,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,7.0,0.0,21.428571428571427
2026-06-04,https://getdailyvox.com/blog/never-leaves-guarantee,0.0,1.0,0.0,5.0
2026-06-04,https://getdailyvox.com/blog/on-device-ai-maturity-model,0.0,2.0,0.0,9.5
2026-06-04,https://getdailyvox.com/blog/why-your-journal-app-shouldnt-need-internet,0.0,2.0,0.0,5.0
2026-06-04,https://getdailyvox.com/journal-app-comparison,0.0,5.0,0.0,22.4
2026-06-04,https://getdailyvox.com/privacy,0.0,2.0,0.0,9.0
2026-06-04,https://getdailyvox.com/use/breakup-recovery,0.0,1.0,0.0,4.0
2026-06-04,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,73.0
2026-06-05,https://getdailyvox.com/blog/adhd-voice-journaling-protocol,0.0,3.0,0.0,9.333333333333334
2026-06-05,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,2.0,0.0,8.0
2026-06-05,https://getdailyvox.com/blog/best-voice-journal-app,0.0,3.0,0.0,16.0
2026-06-05,https://getdailyvox.com/blog/dailyvox-vs-obsidian,0.0,1.0,0.0,10.0
2026-06-05,https://getdailyvox.com/blog/dailyvox-vs-stoic,0.0,2.0,0.0,9.5
2026-06-05,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,1.0,0.0,8.0
2026-06-05,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,2.0,0.0,50.5
2026-06-05,https://getdailyvox.com/blog/why-your-ai-journal-shouldnt-send-data-to-cloud,0.0,1.0,0.0,7.0
2026-06-05,https://getdailyvox.com/glossary,0.0,1.0,0.0,42.0
2026-06-05,https://getdailyvox.com/journal-app-comparison,0.0,2.0,0.0,44.5
2026-06-05,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,63.0
2026-06-06,https://getdailyvox.com/,0.0,3.0,0.0,5.0
2026-06-06,https://getdailyvox.com/about,0.0,3.0,0.0,10.0
2026-06-06,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,1.0,0.0,10.0
2026-06-06,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,2.0,0.0,70.0
2026-06-06,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,1.0,0.0,4.0
2026-06-06,https://getdailyvox.com/blog/best-voice-journal-app,0.0,8.0,0.0,24.75
2026-06-06,https://getdailyvox.com/blog/dailyvox-vs-finch,0.0,1.0,0.0,14.0
2026-06-06,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,1.0,0.0,6.0
2026-06-06,https://getdailyvox.com/blog/talk-to-your-past-self-digital-twin,0.0,2.0,0.0,9.0
2026-06-06,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,2.0,0.0,66.5
2026-06-06,https://getdailyvox.com/faq,0.0,1.0,0.0,2.0
2026-06-06,https://getdailyvox.com/journal-app-comparison,0.0,1.0,0.0,12.0
2026-06-06,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,75.0
2026-06-07,https://getdailyvox.com/,0.0,44.0,0.0,3.522727272727273
2026-06-07,https://getdailyvox.com/about,0.0,29.0,0.0,6.620689655172414
2026-06-07,https://getdailyvox.com/alternative/finch,0.0,1.0,0.0,18.0
2026-06-07,https://getdailyvox.com/blog,0.0,7.0,0.0,6.0
2026-06-07,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,15.0,0.0,6.0
2026-06-07,https://getdailyvox.com/blog/apple-journal-vs-dailyvox,0.0,11.0,0.0,6.909090909090909
2026-06-07,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,22.0,0.0,9.454545454545455
2026-06-07,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,3.0,0.0,5.333333333333333
2026-06-07,https://getdailyvox.com/blog/best-voice-journal-app,0.0,53.0,0.0,13.226415094339623
2026-06-07,https://getdailyvox.com/blog/dailyvox-vs-stoic,0.0,1.0,0.0,11.0
2026-06-07,https://getdailyvox.com/blog/how-digital-twin-learns-personality,0.0,8.0,0.0,8.0
2026-06-07,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,8.0,0.0,9.25
2026-06-07,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,3.0,0.0,2.666666666666667
2026-06-07,https://getdailyvox.com/blog/never-leaves-guarantee,0.0,4.0,0.0,5.25
2026-06-07,https://getdailyvox.com/blog/on-device-ai-maturity-model,0.0,5.0,0.0,5.0
2026-06-07,https://getdailyvox.com/blog/on-device-ai-vs-cloud-ai-journaling,0.0,10.0,0.0,4.5
2026-06-07,https://getdailyvox.com/blog/page/3,0.0,9.0,0.0,7.333333333333333
2026-06-07,https://getdailyvox.com/blog/talk-to-your-past-self-digital-twin,0.0,3.0,0.0,4.666666666666666
2026-06-07,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,3.0,0.0,6.666666666666667
2026-06-07,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,13.0,0.0,27.615384615384617
2026-06-07,https://getdailyvox.com/compare,0.0,53.0,0.0,4.60377358490566
2026-06-07,https://getdailyvox.com/faq,0.0,57.0,0.0,4.140350877192983
2026-06-07,https://getdailyvox.com/for/designers,0.0,2.0,0.0,3.5
2026-06-07,https://getdailyvox.com/glossary,0.0,7.0,0.0,6.857142857142857
2026-06-07,https://getdailyvox.com/in/phnom-penh,0.0,3.0,0.0,9.666666666666666
2026-06-07,https://getdailyvox.com/journal-app-comparison,0.0,13.0,0.0,5.230769230769231
2026-06-07,https://getdailyvox.com/privacy,0.0,12.0,0.0,4.583333333333334
2026-06-07,https://getdailyvox.com/technology,0.0,2.0,0.0,1.5
2026-06-07,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,78.0
2026-06-08,https://getdailyvox.com/,0.0,4.0,0.0,3.75
2026-06-08,https://getdailyvox.com/about,0.0,11.0,0.0,4.818181818181818
2026-06-08,https://getdailyvox.com/alternative/audio-diary,0.0,1.0,0.0,9.0
2026-06-08,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,1.0,0.0,9.0
2026-06-08,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,16.0,0.0,13.1875
2026-06-08,https://getdailyvox.com/blog/best-voice-journal-app,0.0,6.0,0.0,9.833333333333334
2026-06-08,https://getdailyvox.com/blog/dailyvox-vs-finch,0.0,1.0,0.0,6.0
2026-06-08,https://getdailyvox.com/blog/how-digital-twin-learns-personality,0.0,2.0,0.0,6.0
2026-06-08,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,3.0,0.0,11.333333333333334
2026-06-08,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,2.0,0.0,8.0
2026-06-08,https://getdailyvox.com/changelog,0.0,5.0,0.0,7.8
2026-06-08,https://getdailyvox.com/faq,0.0,3.0,0.0,6.666666666666667
2026-06-08,https://getdailyvox.com/for/veterinarians-health-diagnosis,0.0,1.0,0.0,8.0
2026-06-08,https://getdailyvox.com/in/bangalore,0.0,1.0,0.0,3.0
2026-06-08,https://getdailyvox.com/in/los-angeles,0.0,1.0,0.0,19.0
2026-06-08,https://getdailyvox.com/in/miami,0.0,2.0,0.0,6.0
2026-06-08,https://getdailyvox.com/journal-app-comparison,0.0,1.0,0.0,4.0
2026-06-08,https://getdailyvox.com/privacy,0.0,1.0,0.0,7.0
2026-06-08,https://getdailyvox.com/research,0.0,1.0,0.0,10.0
2026-06-08,https://getdailyvox.com/support,0.0,2.0,0.0,6.0
2026-06-08,https://getdailyvox.com/technology,0.0,5.0,0.0,5.6
2026-06-08,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,64.0
2026-06-09,https://getdailyvox.com/,1.0,7.0,0.14285714285714285,7.428571428571429
2026-06-09,https://getdailyvox.com/about,0.0,6.0,0.0,6.333333333333333
2026-06-09,https://getdailyvox.com/alternative/bear,0.0,1.0,0.0,37.0
2026-06-09,https://getdailyvox.com/alternative/finch,0.0,1.0,0.0,11.0
2026-06-09,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,3.0,0.0,7.333333333333333
2026-06-09,https://getdailyvox.com/blog/best-free-journal-app-2026,1.0,10.0,0.1,19.7
2026-06-09,https://getdailyvox.com/blog/best-journal-app-for-men,0.0,5.0,0.0,6.2
2026-06-09,https://getdailyvox.com/blog/best-voice-journal-app,0.0,7.0,0.0,24.857142857142858
2026-06-09,https://getdailyvox.com/blog/digital-clone-personal-use,0.0,1.0,0.0,17.0
2026-06-09,https://getdailyvox.com/blog/how-digital-twin-learns-personality,0.0,1.0,0.0,4.0
2026-06-09,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,1.0,0.0,7.0
2026-06-09,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,2.0,0.0,6.0
2026-06-09,https://getdailyvox.com/blog/on-device-ai-maturity-model,0.0,1.0,0.0,2.0
2026-06-09,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,1.0,0.0,6.0
2026-06-09,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,2.0,0.0,50.0
2026-06-09,https://getdailyvox.com/changelog,0.0,1.0,0.0,10.0
2026-06-09,https://getdailyvox.com/faq,0.0,2.0,0.0,7.0
2026-06-09,https://getdailyvox.com/for/researchers-career-change,0.0,1.0,0.0,4.0
2026-06-09,https://getdailyvox.com/for/teachers,0.0,1.0,0.0,8.0
2026-06-09,https://getdailyvox.com/journal-app-comparison,0.0,2.0,0.0,42.0
2026-06-09,https://getdailyvox.com/technology,0.0,4.0,0.0,15.25
2026-06-09,https://getdailyvox.com/use/interview-prep,0.0,3.0,0.0,69.33333333333333
2026-06-09,https://getdailyvox.com/use/public-speaking,0.0,3.0,0.0,77.66666666666667
2026-06-10,https://getdailyvox.com/,0.0,5.0,0.0,8.0
2026-06-10,https://getdailyvox.com/about,0.0,2.0,0.0,3.5
2026-06-10,https://getdailyvox.com/blog,0.0,1.0,0.0,53.0
2026-06-10,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,4.0,0.0,8.75
2026-06-10,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,18.0,0.0,18.944444444444443
2026-06-10,https://getdailyvox.com/blog/best-journal-app-for-men,0.0,4.0,0.0,7.75
2026-06-10,https://getdailyvox.com/blog/best-voice-journal-app,0.0,4.0,0.0,16.5
2026-06-10,https://getdailyvox.com/blog/dailyvox-vs-audio-diary,0.0,2.0,0.0,6.0
2026-06-10,https://getdailyvox.com/blog/dailyvox-vs-finch,0.0,1.0,0.0,11.0
2026-06-10,https://getdailyvox.com/blog/dailyvox-vs-stoic,0.0,2.0,0.0,26.0
2026-06-10,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,4.0,0.0,31.5
2026-06-10,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,1.0,0.0,10.0
2026-06-10,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,1.0,0.0,14.0
2026-06-10,https://getdailyvox.com/blog/voice-journaling-while-walking,0.0,3.0,0.0,8.0
2026-06-10,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,1.0,0.0,34.0
2026-06-10,https://getdailyvox.com/changelog,0.0,2.0,0.0,8.0
2026-06-10,https://getdailyvox.com/for/teachers,0.0,4.0,0.0,11.0
2026-06-10,https://getdailyvox.com/in/montreal,0.0,1.0,0.0,5.0
2026-06-10,https://getdailyvox.com/journal-app-comparison,0.0,3.0,0.0,12.666666666666666
2026-06-10,https://getdailyvox.com/technology,0.0,2.0,0.0,80.0
2026-06-10,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,65.0
2026-06-10,https://getdailyvox.com/use/public-speaking,0.0,1.0,0.0,73.0
2026-06-10,https://getdailyvox.com/voice-journaling-statistics,0.0,7.0,0.0,8.571428571428571
2026-06-11,https://getdailyvox.com/,1.0,2.0,0.5,1.0
2026-06-11,https://getdailyvox.com/about,0.0,4.0,0.0,6.5
2026-06-11,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,1.0,0.0,5.0
2026-06-11,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,20.0,0.0,23.95
2026-06-11,https://getdailyvox.com/blog/best-journal-app-for-anxiety,0.0,2.0,0.0,34.5
2026-06-11,https://getdailyvox.com/blog/best-journal-app-for-men,0.0,3.0,0.0,8.333333333333332
2026-06-11,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,1.0,0.0,8.0
2026-06-11,https://getdailyvox.com/blog/best-voice-journal-app,0.0,8.0,0.0,10.625
2026-06-11,https://getdailyvox.com/blog/dailyvox-vs-audio-diary,0.0,1.0,0.0,11.0
2026-06-11,https://getdailyvox.com/blog/dailyvox-vs-otter,0.0,1.0,0.0,11.0
2026-06-11,https://getdailyvox.com/blog/disaster-preparedness-journaling,0.0,1.0,0.0,17.0
2026-06-11,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,3.0,0.0,16.0
2026-06-11,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,1.0,0.0,10.0
2026-06-11,https://getdailyvox.com/blog/why-your-ai-journal-shouldnt-send-data-to-cloud,0.0,1.0,0.0,8.0
2026-06-11,https://getdailyvox.com/changelog,0.0,2.0,0.0,9.0
2026-06-11,https://getdailyvox.com/faq,0.0,2.0,0.0,7.5
2026-06-11,https://getdailyvox.com/for/writers,0.0,1.0,0.0,45.0
2026-06-11,https://getdailyvox.com/journal-app-comparison,0.0,2.0,0.0,15.5
2026-06-11,https://getdailyvox.com/technology,0.0,2.0,0.0,37.5
2026-06-11,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,76.0
2026-06-11,https://getdailyvox.com/use/public-speaking,0.0,1.0,0.0,84.0
2026-06-11,https://getdailyvox.com/voice-journaling-statistics,0.0,7.0,0.0,8.714285714285715
2026-06-12,https://getdailyvox.com/,1.0,25.0,0.04,5.4
2026-06-12,https://getdailyvox.com/about,0.0,16.0,0.0,5.1875
2026-06-12,https://getdailyvox.com/alternative/audio-diary,0.0,6.0,0.0,7.166666666666667
2026-06-12,https://getdailyvox.com/alternative/bearable,0.0,2.0,0.0,9.0
2026-06-12,https://getdailyvox.com/blog,0.0,33.0,0.0,2.878787878787879
2026-06-12,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,13.0,0.0,5.076923076923077
2026-06-12,https://getdailyvox.com/blog/apple-journal-vs-dailyvox,0.0,7.0,0.0,8.428571428571429
2026-06-12,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,49.0,0.0,8.020408163265305
2026-06-12,https://getdailyvox.com/blog/best-journal-app-for-anxiety,0.0,2.0,0.0,25.0
2026-06-12,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,1.0,0.0,7.0
2026-06-12,https://getdailyvox.com/blog/best-voice-journal-app,0.0,55.0,0.0,7.6909090909090905
2026-06-12,https://getdailyvox.com/blog/dailyvox-vs-apple-journal,0.0,4.0,0.0,10.75
2026-06-12,https://getdailyvox.com/blog/dailyvox-vs-audio-diary,0.0,46.0,0.0,6.8478260869565215
2026-06-12,https://getdailyvox.com/blog/dailyvox-vs-finch,0.0,5.0,0.0,7.8
2026-06-12,https://getdailyvox.com/blog/dailyvox-vs-granola,0.0,3.0,0.0,7.0
2026-06-12,https://getdailyvox.com/blog/dailyvox-vs-stoic,0.0,2.0,0.0,10.0
2026-06-12,https://getdailyvox.com/blog/how-digital-twin-learns-personality,0.0,4.0,0.0,7.25
2026-06-12,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,4.0,0.0,5.5
2026-06-12,https://getdailyvox.com/blog/journal-app-privacy-labels-explained,0.0,1.0,0.0,8.0
2026-06-12,https://getdailyvox.com/blog/journal-every-day-90-days,0.0,1.0,0.0,9.0
2026-06-12,https://getdailyvox.com/blog/never-leaves-guarantee,0.0,1.0,0.0,11.0
2026-06-12,https://getdailyvox.com/blog/on-device-ai-vs-cloud-ai-journaling,0.0,2.0,0.0,11.5
2026-06-12,https://getdailyvox.com/blog/page/3,0.0,8.0,0.0,8.875
2026-06-12,https://getdailyvox.com/blog/science-of-talking-to-yourself,0.0,1.0,0.0,10.0
2026-06-12,https://getdailyvox.com/blog/voice-journaling-for-therapy,0.0,3.0,0.0,10.333333333333334
2026-06-12,https://getdailyvox.com/blog/voice-recorder-diary-app,0.0,19.0,0.0,4.2631578947368425
2026-06-12,https://getdailyvox.com/compare,0.0,25.0,0.0,3.52
2026-06-12,https://getdailyvox.com/faq,0.0,34.0,0.0,3.5588235294117645
2026-06-12,https://getdailyvox.com/glossary,0.0,1.0,0.0,11.0
2026-06-12,https://getdailyvox.com/journal-app-comparison,0.0,6.0,0.0,5.666666666666667
2026-06-12,https://getdailyvox.com/privacy,0.0,10.0,0.0,3.5
2026-06-12,https://getdailyvox.com/support,0.0,3.0,0.0,9.0
2026-06-12,https://getdailyvox.com/technology,0.0,12.0,0.0,2.083333333333333
2026-06-12,https://getdailyvox.com/use/interview-prep,0.0,1.0,0.0,65.0
2026-06-12,https://getdailyvox.com/use/public-speaking,0.0,2.0,0.0,71.0
2026-06-12,https://getdailyvox.com/voice-journaling-statistics,0.0,3.0,0.0,6.666666666666667
2026-06-13,https://getdailyvox.com/,0.0,4.0,0.0,3.5
2026-06-13,https://getdailyvox.com/about,0.0,1.0,0.0,5.0
2026-06-13,https://getdailyvox.com/blog,0.0,1.0,0.0,11.0
2026-06-13,https://getdailyvox.com/blog/ai-journal-that-works-offline,0.0,2.0,0.0,14.0
2026-06-13,https://getdailyvox.com/blog/ai-mood-prediction-vs-tracking,0.0,1.0,0.0,4.0
2026-06-13,https://getdailyvox.com/blog/best-free-journal-app-2026,0.0,11.0,0.0,17.636363636363637
2026-06-13,https://getdailyvox.com/blog/best-journal-app-for-seniors,0.0,1.0,0.0,6.0
2026-06-13,https://getdailyvox.com/blog/best-voice-journal-app,0.0,7.0,0.0,15.857142857142858
2026-06-13,https://getdailyvox.com/blog/dailyvox-vs-audio-diary,0.0,4.0,0.0,4.75
2026-06-13,https://getdailyvox.com/blog/how-digital-twin-learns-personality,0.0,1.0,0.0,2.0
2026-06-13,https://getdailyvox.com/blog/journal-app-privacy-comparison,0.0,3.0,0.0,10.666666666666666
2026-06-13,https://getdailyvox.com/blog/science-of-talking-to-yourself,0.0,1.0,0.0,13.0
